0,"some elements of it really blow the big one , but other parts are decent ."
0,it is just too bad the film's story does not live up to its style .
0,"unless you're a fanatic , the best advice is : 'scooby' don't ."
0,a cautionary tale about the folly of superficiality that is itself endlessly superficial .
0,"for single digits kidlets stuart little 2 is still a no brainer . if you're looking to rekindle the magic of the first film , you'll need a stronger stomach than us ."
0,"shreve's graceful dual narrative gets clunky on the screen , and we keep getting torn away from the compelling historical tale to a less-compelling soap opera ."
0,"contains a few big laughs but many more that graze the funny bone or miss it altogether , in part because the consciously dumbed-down approach wears thin ."
0,nothing more than a widget cranked out on an assembly line to see if stupid americans will get a kick out of goofy brits with cute accents performing ages-old slapstick and unfunny tricks .
0,this is a film tailor-made for those who when they were in high school would choose the cliff-notes over reading a full-length classic .
0,the movie is undone by a filmmaking methodology that's just experimental enough to alienate the mainstream audience while ringing cliched to hardened indie-heads .
0,"a jumbled fantasy comedy that did not figure out a coherent game plan at scripting , shooting or post-production stages ."
0,a sad and rote exercise in milking a played-out idea -- a straight guy has to dress up in drag -- that shockingly manages to be even worse than its title would imply .
0,"personal velocity ought to be exploring these women's inner lives , but it never moves beyond their surfaces ."
0,"we hate [madonna] within the film's first five minutes , and she lacks the skill or presence to regain any ground ."
0,"sounding like arnold schwarzenegger , with a physique to match , [ahola] has a wooden delivery and encounters a substantial arc of change that doesn't produce any real transformation ."
0,"two big things are missing -- anything approaching a visceral kick , and anything approaching even a vague reason to sit through it all ."
0,a fascinating but choppy documentary .
0,scarcely worth a mention apart from reporting on the number of tumbleweeds blowing through the empty theatres graced with its company .
0,"the doofus-on- the-loose banter of welcome to collinwood has a cocky , after-hours loopiness to it . and as with most late-night bull sessions , eventually the content isn't nearly as captivating as the rowdy participants think it is ."
0,"too stagey , talky -- and long -- for its own good ."
0,apparently reassembled from the cutting-room floor of any given daytime soap .
0,the sinister inspiration that fuelled devito's early work is confused in death to smoochy into something both ugly and mindless .
0,"despite auteuil's performance , it's a rather listless amble down the middle of the road , where the thematic ironies are too obvious and the sexual politics too smug ."
0,director boris von sychowski instead opts for a routine slasher film that was probably more fun to make than it is to sit through .
0, . . . little more than a well-acted television melodrama shot for the big screen .
0,never comes together as a coherent whole .
0,an unintentionally surreal kid's picture . . . in which actors in bad bear suits enact a sort of inter-species parody of a vh1 behind the music episode .
0,"first , for a movie that tries to be smart , it's kinda dumb . and second , what's with all the shooting ?"
0,don't even bother to rent this on video .
0,"there is something in full frontal , i guess , about artifice and acting and how it distorts reality for people who make movies and watch them , but like most movie riddles , it works only if you have an interest in the characters you see ."
0,this is the kind of movie that gets a quick release before real contenders arrive in september .
0,"not counting a few gross-out comedies i've been trying to forget , this is the first film in a long time that made me want to bolt the theater in the first 10 minutes ."
0,"plays like one long , meandering sketch inspired by the works of john waters and todd solondz , rather than a fully developed story ."
0,"the film doesn't have enough innovation or pizazz to attract teenagers , and it lacks the novel charm that made spy kids a surprising winner with both adults and younger audiences ."
0,a mawkish self-parody that plays like some weird masterpiece theater sketch with neither a point of view nor a compelling reason for being .
0,an average b-movie with no aspirations to be anything more .
0,"bartlett's hero remains a reactive cipher , when opening the man's head and heart is the only imaginable reason for the film to be made ."
0,gibney and jarecki just want to string the bastard up .
0,"the plot is plastered with one hollywood cliche after another , most of which involve precocious kids getting the better of obnoxious adults ."
0,less worrying about covering all the drama in frida's life and more time spent exploring her process of turning pain into art would have made this a superior movie .
0,a film that suffers because of its many excesses .
0,too bland and fustily tasteful to be truly prurient .
0,"in any case , i would recommend big bad love only to winger fans who have missed her since 1995's forget paris . but even then , i'd recommend waiting for dvd and just skipping straight to her scenes ."
0,"depicts the sorriest and most sordid of human behavior on the screen , then laughs at how clever it's being ."
0,"nijinsky says , 'i know how to suffer' and if you see this film you'll know too ."
0,'cq may one day be fondly remembered as roman coppola's brief pretentious period before going on to other films that actually tell a story worth caring about
0,the only thing scary about feardotcom is that the filmmakers and studio are brazen enough to attempt to pass this stinker off as a scary movie .
0, . . . stale and uninspired .
0,a dreary movie .
0, . . . the story simply putters along looking for astute observations and coming up blank .
0,"instead of contriving a climactic hero's death for the beloved-major- character-who-shall- remain-nameless , why not invite some genuine spontaneity into the film by having the evil aliens' laser guns actually hit something for once ?"
0,it just didn't mean much to me and played too skewed to ever get a hold on ( or be entertained by ) .
0,this action-thriller/dark comedy is one of the most repellent things to pop up in a cinematic year already littered with celluloid garbage .
0,mib ii is a movie that makes it possible for the viewer to doze off for a few minutes or make several runs to the concession stand and/or restroom and not feel as if he or she has missed anything . that's because relatively nothing happens .
0,"no amount of arty theorizing -- the special effects are 'german-expressionist , ' according to the press notes -- can render it anything but laughable ."
0,"blue crush follows the formula , but throws in too many conflicts to keep the story compelling ."
0,boyd's screenplay ( co-written with guardian hack nick davies ) has a florid turn of phrase that owes more to guy ritchie than the bard of avon .
0,"there's not a spark of new inspiration in it , just more of the same , done with noticeably less energy and imagination ."
0,"jackson shamefully strolls through this mess with a smug grin , inexplicably wearing a kilt and carrying a bag of golf clubs over one shoulder ."
0,a moving picture that does not move .
0,ruh-roh ! romething's really wrong with this ricture !
0,"its salient points are simultaneously buried , drowned and smothered in the excesses of writer-director roger avary ."
0,i'm not sure these words have ever been together in the same sentence : this erotic cannibal movie is boring .
0,"'god help us , but capra and cooper are rolling over in their graves . '"
0," . . . an hour-and-a-half of inoffensive , unmemorable filler ."
0,is it a comedy ? a drama ? a romance ? a cartoon ?
0,"ze movie starts out so funny , then she is nothing ."
0,did the film inform and educate me ? yes . did it move me to care about what happened in 1915 armenia ? no . and that is where ararat went astray .
0,it's a bad sign in a thriller when you instantly know whodunit .
0,has a customarily jovial air but a deficit of flim-flam inventiveness .
0,eight legged freaks won't join the pantheon of great monster/science fiction flicks that we have come to love . . .
0,it gets the details of its time frame right but it completely misses its emotions .
0,"who , exactly , is fighting whom here ? ah , yes , that would be me : fighting off the urge to doze ."
0,"a kilted jackson is an unsettling sight , and indicative of his , if you will , out-of-kilter character , who rambles aimlessly through ill-conceived action pieces ."
0,"contrived , awkward and filled with unintended laughs , the film shows signs that someone other than the director got into the editing room and tried to improve things by making the movie go faster ."
0,"starts out with tremendous promise , introducing an intriguing and alluring premise , only to fall prey to a boatload of screenwriting cliches that sink it faster than a leaky freighter ."
0,the film lapses too often into sugary sentiment and withholds delivery on the pell-mell pyrotechnics its punchy style promises .
0,"the only question . . . is to determine how well the schmaltz is manufactured -- to assess the quality of the manipulative engineering . average , at best , i'm afraid ."
0,"this movie is so bad , that it's almost worth seeing because it's so bad ."
0,a crisply made movie that is no more than mildly amusing .
0,"this movie feel more like a non-stop cry for attention , than an attempt at any kind of satisfying entertainment ."
0,"overall , it's a pretty mediocre family film ."
0,"love may have been in the air onscreen , but i certainly wasn't feeling any of it ."
0,"in addition to the overcooked , ham-fisted direction , which has all the actors reaching for the back row , the dialogue sounds like horrible poetry ."
0,"the very definition of what critics have come to term an "" ambitious failure . """
0,it's as if de palma spent an hour setting a fancy table and then served up kraft macaroni and cheese .
0,"the movie ends with outtakes in which most of the characters forget their lines and just utter 'uhhh , ' which is better than most of the writing in the movie ."
0,worthy of the gong .
0,"while certainly more naturalistic than its australian counterpart , amari's film falls short in building the drama of lilia's journey ."
0,i found the movie as divided against itself as the dysfunctional family it portrays .
0,"the soul-searching deliberateness of the film , although leavened nicely with dry absurdist wit , eventually becomes too heavy for the plot ."
0,the movie doesn't add anything fresh to the myth .
0,as inept as big-screen remakes of the avengers and the wild wild west .
0,"comes across as a relic from a bygone era , and its convolutions . . . feel silly rather than plausible ."
0,moves in such odd plot directions and descends into such message-mongering moralism that its good qualities are obscured .
0,"it's a very sincere work , but it would be better as a diary or documentary ."
0,"once one experiences mr . haneke's own sadistic tendencies toward his audience , one is left with a sour taste in one's mouth , and little else ."
0,"oops , she's really done it this time . that chirpy songbird britney spears has popped up with more mindless drivel ."
0,"it's a loathsome movie , it really is and it makes absolutely no sense ."
0,a chiller resolutely without chills .
0,"for those of us who respond more strongly to storytelling than computer-generated effects , the new star wars installment hasn't escaped the rut dug by the last one ."
0,"the director mostly plays it straight , turning leys' fable into a listless climb down the social ladder ."
0," "" bad "" is the operative word for "" bad company , "" and i don't mean that in a good way ."
0,"though frida is easier to swallow than julie taymor's preposterous titus , the eye candy here lacks considerable brio ."
0,"drumline is -- the mere suggestion , albeit a visually compelling one , of a fully realized story ."
0,the whole movie is simply a lazy exercise in bad filmmaking that asks you to not only suspend your disbelief but your intelligence as well .
0,"the film affords us intriguing glimpses of the insights gleaned from a lifetime of spiritual inquiry , but ram dass : fierce grace doesn't organize it with any particular insight ."
0,pompous and garbled .
0,billy crystal and robert de niro sleepwalk through vulgarities in a sequel you can refuse .
0,it's loud and boring ; watching it is like being trapped at a bad rock concert .
0,"merely ( and literally ) tosses around sex toys and offers half-hearted paeans to empowerment that are repeatedly undercut by the brutality of the jokes , most at women's expense ."
0,"if you want a movie time trip , the 1960 version is a far smoother ride ."
0,traffics in the kind of prechewed racial clichés that have already been through the corporate stand-up-comedy mill .
0,"the story is -- forgive me -- a little thin , and the filmmaking clumsy and rushed ."
0," . . . grows decidedly flimsier with its many out-sized , out of character and logically porous action set pieces ."
0,"i wish windtalkers had had more faith in the dramatic potential of this true story . this would have been better than the fiction it has concocted , and there still could have been room for the war scenes ."
0,aggressive self-glorification and a manipulative whitewash . stay for the credits and see a devastating comic impersonation by dustin hoffman that is revelatory .
0,none of the characters or plot-lines are fleshed-out enough to build any interest .
0,"as social exposé , skins has its heart in the right place , but that's not much to hang a soap opera on ."
0,the whole film has this sneaky feel to it as if the director is trying to dupe the viewer into taking it all as very important simply because the movie is ugly to look at and not a hollywood product .
0,"there's a bit of thematic meat on the bones of queen of the damned , as its origins in an anne rice novel dictate , but generally , it's a movie that emphasizes style over character and substance ."
0,"the only way to tolerate this insipid , brutally clueless film might be with a large dose of painkillers ."
0,"this one is certainly well-meaning , but it's also simple-minded and contrived ."
0,coppola has made a film of intoxicating atmosphere and little else .
0,bad and baffling from the get-go .
0,a series of immaculately composed shots of patch adams quietly freaking out does not make for much of a movie .
0,"at a time when we've learned the hard way just how complex international terrorism is , collateral damage paints an absurdly simplistic picture ."
0,"the impulses that produced this project . . . are commendable , but the results are uneven ."
0,a well-acted movie that simply doesn't gel .
0,"like a can of 2-day old coke . you can taste it , but there's no fizz ."
0,"there's no excuse for following up a delightful , well-crafted family film with a computer-generated cold fish ."
0,both the crime story and the love story are unusual . but they don't fit well together and neither is well told .
0,it's both sitcomishly predictable and cloying in its attempts to be poignant .
0,"other than a mildly engaging central romance , hospital is sickly entertainment at best and mind-destroying cinematic pollution at worst ."
0,jaglom offers the none-too-original premise that everyone involved with moviemaking is a con artist and a liar .
0,"outside of burger's desire to make some kind of film , it's really unclear why this project was undertaken"
0,"was i scared ? only at the prospect of beck's next project . let's see , a haunted house , a haunted ship , what's next . . . ghost blimp ?"
0,"a fragile framework upon which to hang broad , mildly fleshed-out characters that seem to have been conjured up only 10 minutes prior to filming ."
0,"by the time the plot grinds itself out in increasingly incoherent fashion , you might be wishing for a watch that makes time go faster rather than the other way around ."
0,"since lee is a sentimentalist , the film is more worshipful than your random e ! true hollywood story ."
0,"wes craven's presence is felt ; not the craven of 'a nightmare on elm street' or 'the hills have eyes , ' but the sad schlock merchant of 'deadly friend . '"
0,"sunshine state surveys the landscape and assesses the issues with a clear passion for sociology . but the cinematography is cloudy , the picture making becalmed ."
0,it's one long bore .
0,it gets old quickly . watch barbershop again if you're in need of a cube fix--this isn't worth sitting through .
0,"it's leaden and predictable , and laughs are lacking ."
0, . . . a cinematic disaster so inadvertently sidesplitting it's worth the price of admission for the ridicule factor alone .
0,"skip this dreck , rent animal house and go back to the source ."
0,"the movie is a desperate miscalculation . it gives poor dana carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time ."
0,"we just don't really care too much about this love story . in that setting , their struggle is simply too ludicrous and borderline insulting ."
0,the transporter bombards the viewer with so many explosions and side snap kicks that it ends up being surprisingly dull .
0,uzumaki's interesting social parallel and defiant aesthetic seems a prostituted muse . . .
0,"'men in black ii creates a new threat for the mib , but recycles the same premise ."
0,"large budget notwithstanding , the movie is such a blip on the year's radar screen that it's tempting just to go with it for the ride . but this time , the old mib label stands for milder isn't better ."
0,feels familiar and tired .
0,a retread of material already thoroughly plumbed by martin scorsese .
0,"instead of making his own style , director marcus adams just copies from various sources – good sources , bad mixture"
0,criminal conspiracies and true romances move so easily across racial and cultural lines in the film that it makes my big fat greek wedding look like an apartheid drama .
0,a bore that tends to hammer home every one of its points .
0,a story which fails to rise above its disgusting source material .
0,it's fitting that a movie as artificial and soulless as the country bears owes its genesis to an animatronic display at disneyland .
0,starts as an intense political and psychological thriller but is sabotaged by ticking time bombs and other hollywood-action cliches .
0,completely creatively stillborn and executed in a manner that i'm not sure could be a single iota worse . . . a soulless hunk of exploitative garbage .
0,an uneven look into a grim future that doesn't come close to the level of intelligence and visual splendour that can be seen in other films based on philip k . dick stories .
0,horrible
0,the disjointed mess flows as naturally as jolie's hideous yellow 'do .
0,"bolstered by an astonishing voice cast ( excepting love hewitt ) , an interesting racial tension , and a storyline that i haven't encountered since at least pete's dragon ."
0,"an authentically vague , but ultimately purposeless , study in total pandemonium ."
0,makes a joke out of car chases for an hour and then gives us half an hour of car chases .
0,"as the sulking , moody male hustler in the title role , [franco] has all of dean's mannerisms and self-indulgence , but none of his sweetness and vulnerability ."
0,"the only thing to fear about "" fear dot com "" is hitting your head on the theater seat in front of you when you doze off thirty minutes into the film ."
0,it's too interested in jerking off in all its byzantine incarnations to bother pleasuring its audience .
0,"'synthetic' is the best description of this well-meaning , beautifully produced film that sacrifices its promise for a high-powered star pedigree ."
0,it concentrates far too much on the awkward interplay and utter lack of chemistry between chan and hewitt .
0,"impostor can't think of a thing to do with these characters except have them run through dark tunnels , fight off various anonymous attackers , and evade elaborate surveillance technologies ."
0,"judd's characters ought to pick up the durable best seller smart women , foolish choices for advice ."
0,the script has less spice than a rat burger and the rock's fighting skills are more in line with steven seagal .
0,this ill-conceived and expensive project winds up looking like a bunch of talented thesps slumming it .
0," . . . there's a choppy , surface-effect feeling to the whole enterprise ."
0,"doesn't get the job done , running off the limited chemistry created by ralph fiennes and jennifer lopez ."
0,"a particularly joyless , and exceedingly dull , period coming-of-age tale ."
0,it's impossible to indulge the fanciful daydreams of janice beard ( eileen walsh ) when her real-life persona is so charmless and vacant .
0,"it wasn't the subject matter that ultimately defeated the filmit was the unfulfilling , incongruous , "" wait a second , did i miss something ? "" ending ."
0,this is a movie where the most notable observation is how long you've been sitting still .
0,"poor editing , bad bluescreen , and ultra-cheesy dialogue highlight the radical action ."
0,"it's super- violent , super-serious and super-stupid ."
0,"so earnest and well-meaning , and so stocked with talent , that you almost forget the sheer , ponderous awfulness of its script ."
0,"just a string of stale gags , with no good inside dope , and no particular bite ."
0,it's splash without the jokes .
0,"the château would have been benefited from a sharper , cleaner script before it went in front of the camera . not to mention a sharper , cleaner camera lens ."
0,"shallow , noisy and pretentious ."
0,"morrissette has performed a difficult task indeed - he's taken one of the world's most fascinating stories and made it dull , lifeless , and irritating ."
0,"granddad of le nouvelle vague , jean-luc godard continues to baffle the faithful with his games of hide-and-seek ."
0,this loud and thoroughly obnoxious comedy about a pair of squabbling working-class spouses is a deeply unpleasant experience .
0,"it's better than the phantom menace . but unless you're an absolute raving star wars junkie , it isn't much fun ."
0,"philosophically , intellectually and logistically a mess ."
0,"a standard police-oriented drama that , were it not for de niro's participation , would have likely wound up a tnt original ."
0,"coupling disgracefully written dialogue with flailing bodily movements that substitute for acting , circuit is the awkwardly paced soap opera-ish story ."
0,hollywood ending just isn't very funny .
0,"though clearly well-intentioned , this cross-cultural soap opera is painfully formulaic and stilted ."
0,a technical triumph and an extraordinary bore .
0,i can easily imagine benigni's pinocchio becoming a christmas perennial . coal isn't as easy to come by as it used to be and this would be a worthy substitute for naughty children's stockings .
0,two hours of junk .
0,"ends up being mostly about ravishing costumes , eye-filling , wide-screen production design and joan's wacky decision to stand by her man , no matter how many times he demonstrates that he's a disloyal satyr ."
0,"self-congratulatory , misguided , and ill-informed , if nonetheless compulsively watchable ."
0,"a clumsily manufactured exploitation flick , a style-free exercise in manipulation and mayhem ."
0,"the whole affair , true story or not , feels incredibly hokey . . . [it] comes off like a hallmark commercial ."
0,what's missing is what we call the 'wow' factor .
0,the nicest thing that can be said about stealing harvard ( which might have been called freddy gets molested by a dog ) is that it's not as obnoxious as tom green's freddie got fingered .
0," . . . tara reid plays a college journalist , but she looks like the six-time winner of the miss hawaiian tropic pageant , so i don't know what she's doing in here . . ."
0,the young stars are too cute ; the story and ensuing complications are too manipulative ; the message is too blatant ; the resolutions are too convenient .
0,"normally , rohmer's talky films fascinate me , but when he moves his setting to the past , and relies on a historical text , he loses the richness of characterization that makes his films so memorable ."
0,"i highly recommend irwin , but not in the way this film showcases him ."
0,"it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure ."
0,this picture is mostly a lump of run-of-the-mill profanity sprinkled with a few remarks so geared toward engendering audience sympathy that you might think he was running for office -- or trying to win over a probation officer .
0,malone does have a gift for generating nightmarish images that will be hard to burn out of your brain . but the movie's narrative hook is way too muddled to be an effectively chilling guilty pleasure .
0,"though it goes further than both , anyone who has seen the hunger or cat people will find little new here , but a tasty performance from vincent gallo lifts this tale of cannibal lust above the ordinary ."
0,"a blair witch- style adventure that plays like a bad soap opera , with passable performances from everyone in the cast ."
0,diaz wears out her welcome in her most charmless performance
0,it is too bad that this likable movie isn't more accomplished . the actors try hard but come off too amateurish and awkward .
0,"the plot has a number of holes , and at times it's simply baffling ."
0,"an ill-conceived jumble that's not scary , not smart and not engaging ."
0,"brainless , but enjoyably over-the-top , the retro gang melodrama , deuces wild represents fifties teen-gang machismo in a way that borders on rough-trade homo-eroticism ."
0,gets bogged down by an overly sillified plot and stop-and-start pacing .
0,utter mush . . . conceited pap .
0," "" what john does is heroic , but we don't condone it , "" one of the film's stars recently said , a tortuous comment that perfectly illustrates the picture's moral schizophrenia ."
0,"like coming into a long-running , well-written television series where you've missed the first half-dozen episodes and probably won't see the next six ."
0,"this is no "" waterboy ! """
0,its generic villains lack any intrigue ( other than their funny accents ) and the action scenes are poorly delivered .
0,dripping with cliche and bypassing no opportunity to trivialize the material .
0,hard-core slasher aficionados will find things to like . . . but overall the halloween series has lost its edge .
0,stiff and schmaltzy and clumsily directed .
0,the story the movie tells is of brian de palma's addiction to the junk-calorie suspense tropes that have all but ruined his career .
0,too many improbabilities and rose-colored situations temper what could've been an impacting film .
0,"generic slasher-movie nonsense , but it's not without style ."
0,"with tiny little jokes and nary an original idea , this sappy ethnic sleeper proves that not only blockbusters pollute the summer movie pool ."
0,"it sticks rigidly to the paradigm , rarely permitting its characters more than two obvious dimensions and repeatedly placing them in contrived , well-worn situations ."
0,ever see one of those comedies that just seem like a bad idea from frame one ?
0,"once ice-t sticks his mug in the window of the couple's bmw and begins haranguing the wife in bad stage dialogue , all credibility flies out the window ."
0,"the best drug addition movies are usually depressing but rewarding . quitting , however , manages just to be depressing , as the lead actor phones in his autobiographical performance ."
0,"it would be great to see this turd squashed under a truck , preferably a semi ."
0,"in the end , all you can do is admire the ensemble players and wonder what the point of it is ."
0,"for most movies , 84 minutes is short , but this one feels like a life sentence ."
0,"while glover , the irrepressible eccentric of river's edge , dead man and back to the future , is perfect casting for the role , he represents bartleby's main overall flaw ."
0,something has been lost in the translation . . . another routine hollywood frightfest in which the slack execution italicizes the absurdity of the premise .
0,"shatner is probably the funniest person in the film , which gives you an idea just how bad it was ."
0,tries so hard to be quirky and funny that the strain is all too evident .
0,"as immaculate as stuart little 2 is , it could be a lot better if it were , well , more adventurous ."
0,simply a re-hash of the other seven films .
0,"with jump cuts , fast editing and lots of pyrotechnics , yu clearly hopes to camouflage how bad his movie is . he fails ."
0,i found myself more appreciative of what the director was trying to do than of what he had actually done .
0,a very depressing movie of many missed opportunities .
0,goes on and on to the point of nausea .
0,by turns numbingly dull-witted and disquietingly creepy .
0,"boy , has this franchise ever run out of gas ."
0,"one problem with the movie , directed by joel schumacher , is that it jams too many prefabricated story elements into the running time ."
0,the comedy is nonexistent .
0," . . . a bland , pretentious mess ."
0,"it's a pedestrian , flat drama that screams out 'amateur' in almost every frame ."
0,a bland animated sequel that hardly seems worth the effort .
0,it's not just the vampires that are damned in queen of the damned -- the viewers will feel they suffer the same fate .
0,"if religious films aren't your bailiwick , stay away . otherwise , this could be a passable date film ."
0,this is the case of a pregnant premise being wasted by a script that takes few chances and manages to insult the intelligence of everyone in the audience .
0,the pace and the visuals are so hyped up that a curious sense of menace informs everything .
0,"stuffy , full of itself , morally ambiguous and nothing to shout about ."
0,"it is most of the things costner movies are known for ; it's sanctimonious , self-righteous and so eager to earn our love that you want to slap it ."
0,don't let the subtitles fool you ; the movie only proves that hollywood no longer has a monopoly on mindless action .
0,chai's structure and pacing are disconcertingly slack .
0,to be oblivious to the existence of this film would be very sweet indeed .
0,"the director , with his fake backdrops and stately pacing , never settles on a consistent tone ."
0,one just waits grimly for the next shock without developing much attachment to the characters .
0,"instead of panoramic sweep , kapur gives us episodic choppiness , undermining the story's emotional thrust ."
0,the director seems to take an unseemly pleasure in [the characters'] misery and at the same time to congratulate himself for having the guts to confront it .
0,this dubious product of a college-spawned ( colgate u . ) comedy ensemble known as broken lizard plays like a mix of cheech and chong and chips .
0,"the movie doesn't think much of its characters , its protagonist , or of us ."
0,"super troopers is an odd amalgam of comedy genres , existing somewhere between the often literal riffs of early zucker brothers/abrahams films , and the decidedly foul stylings of their post-modern contemporaries , the farrelly brothers ."
0," . . . will always be remembered for the 9-11 terrorist attacks . after seeing the film , i can tell you that there's no other reason why anyone should bother remembering it ."
0,"made me feel uneasy , even queasy , because [solondz's] cool compassion is on the border of bemused contempt ."
0,"as a kind of colorful , dramatized pbs program , frida gets the job done . but , for that , why not watch a documentary ?"
0,"with minimal imagination , you could restage the whole thing in your bathtub ."
0,nights feels more like a quickie tv special than a feature film . . . it's not even a tv special you'd bother watching past the second commercial break .
0,"although . . . visually striking and slickly staged , it's also cold , grey , antiseptic and emotionally desiccated ."
0,"you can see where big bad love is trying to go , but it never quite gets there ."
0,friday after next is the kind of film that could only be made by african-americans because of its broad racial insensitivity towards african-americans .
0,it's not as awful as some of the recent hollywood trip tripe . . . but it's far from a groundbreaking endeavor .
0,"the only thing "" swept away "" is the one hour and thirty-three minutes spent watching this waste of time ."
0,"one-sided documentary offers simplistic explanations to a very complex situation . . . . stylistically , the movie is a disaster ."
0,the corpse count ultimately overrides what little we learn along the way about vicarious redemption .
0,"as violent , profane and exploitative as the most offensive action flick you've ever seen ."
0,"egoyan's work often elegantly considers various levels of reality and uses shifting points of view , but here he has constructed a film so labyrinthine that it defeats his larger purpose ."
0,"life or something like it has its share of high points , but it misses too many opportunities ."
0,"this is a truly , truly bad movie ."
0,"despite bearing the paramount imprint , it's a bargain-basement european pickup . what's hard to understand is why anybody picked it up . wiser souls would have tactfully pretended not to see it and left it lying there"
0,believability wasn't one of the film's virtues .
0,sewer rats could watch this movie and be so skeeved out that they'd need a shower .
0,the santa clause 2's plot may sound like it was co-written by mattel executives and lobbyists for the tinsel industry .
0,"his best film remains his shortest , the hole , which makes many of the points that this film does but feels less repetitive ."
0,"just another disjointed , fairly predictable psychological thriller ."
0, . . . stumbles over every cheap trick in the book trying to make the outrage come even easier .
0,even the hastily and amateurishly drawn animation cannot engage .
0,"kung pow is oedekerk's realization of his childhood dream to be in a martial-arts flick , and proves that sometimes the dreams of youth should remain just that ."
